platform,post_id,content,publish_time,like_count,comment_count,crawl_time,url,comment_content,comment_users,polarity,intensity,specific_emotion,aspect,reason,csi_score,urgency,need_improvement,polarity_label,analysis_method,aspects,urgency_score,facility_type
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,拔剑四顾心茫然,龙舌岚,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,战歌起🎶,我以後不再去長洲,积极,4,满意,其他,SnowNLP快速分析,78,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,骑士服能不能回归一次,森蝶是Cindy呀呀呀,积极,3,满意,其他,SnowNLP快速分析,70,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,这套造型是我的白月光,可爱迷了露_Luna,积极,5,满意,其他,SnowNLP快速分析,93,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,劉宇寧肩上的LinaBell--Surine :,劉宇寧肩上的LinaBell--Surine,消极,5,失望,其他,SnowNLP快速分析,4,10,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",10,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,奇妙冒险,38aring38aring38curren53806,积极,5,满意,其他,SnowNLP快速分析,92,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,好想看小骑士狐狸宝宝啊,2myblacksmile敏后会有期,积极,3,满意,其他,SnowNLP快速分析,68,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_15_1776504015,奇妙漂流瓶｜看过玲娜贝儿这套造型的请举手！  2021.10 玲娜贝儿第一次换上新衣服。行着骑士礼的小狐狸，从此就这么闯进了你心里！  📷【奇妙漂流瓶】活动进行中，现邀你前往小红书，带上双话题#加你更奇妙##奇妙漂流瓶# 把你与迪士尼朋友的珍贵回忆塞进漂流瓶，漂向远方分享给更多人~也期待你来乐园与身着全新庆典造型的大可爱们见面哦！  🙋成功发帖，有机会受邀参加10岁生日庆典特别活动，来乐园见证更多奇妙！,,,,2026-04-18 17:20:15,https://weibo.com/5200478600/Qwmna1hqZ,返场～～～勇敢骑士贝贝,3417win,积极,5,满意,其他,SnowNLP快速分析,95,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,来啦,神之祝福笑嘻嘻_789,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,抽我抽我,11小邪00_5sa_524,消极,5,失望,其他,SnowNLP快速分析,14,7,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",7,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,Repost,hcdd000,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,万一,点击百度快照777,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,必中呀💖,相信战胜死亡的年轻86,积极,5,满意,其他,SnowNLP快速分析,82,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,有没有好运气啊,中国绝美家族,消极,3,失望,其他,SnowNLP快速分析,34,2,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""消极"", ""intensity"": ""5"", ""specific_emotion"": ""失望"", ""csi_score"": ""25""}]",2,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,📎,离忧的Tom,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_16_1776504040,上海迪士尼度假区迎来10岁生日庆典啦! 作为奇妙星伙伴，天猫让每一次加购都更加奇妙！ 从天猫奇喵营到天猫超级品牌日发布庆典，你的童话心愿都能在天猫实现。当梦想的礼物捧在手里，快乐只需一键下单就可以直达手心。 天猫 祝 @上海迪士尼度假区 10岁生日快乐！ 你创造快乐，我让快乐触手可得！加你“购”奇妙！ 🎁关注@天猫 + @上海迪士尼度假区 + 转发评论本条微博，晒出你最爱的一笔订单并分享其中的故事，抽【5】位幸运小伙伴送【上海迪士尼度假区单日门票一张】！奇妙的好物又增加了！#上海迪士尼10岁生日##加你更奇妙##加你“购”奇妙# 天猫的微博视频,,,,2026-04-18 17:20:40,https://weibo.com/1768198384/QwlM2cCwz,谢谢，谢谢,ame在行动_543,积极,3,满意,其他,SnowNLP快速分析,66,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
